Client_Id,Interaction_ClientId,Interaction_Id,Notes,Units,Amount,Site_Id,Agency_Id,Program_Id,Service_id,ShareOptIn,CostPerUnit,Taxonomy_Id,FundingAmount,Taxonomy_Code,Taxonomy_Name,DateOfReferral,Agency_ParentId,SiteSystem_Name,TaxonomyLink_Id,AgencySystem_Name,TaxonomyLink_Code,TaxonomyLink_Name,ProgramSystem_Name,ServiceSystem_Name,DateOfServiceProvided,InteractionReferral_Id,AgencySystem_ParentName,OptionListValue_ReasonUnmet
29894,29894,1355414,None,None,None,28434,16181,None,49843,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION',None,'MILWAUKEE RESCUE MISSION',None,None,None,'SAFE HARBOR',None,2038375,'MILWAUKEE RESCUE MISSION',None
37629,37629,1355260,None,None,None,28397,16173,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,2038102,'IMPACT',None
26507,26507,1355252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30270,30270,1355248,None,None,11342,22618,None,None,'General Crisis Intervention Hotlines',11342,None,None,None,None,'BOYS TOWN NATIONAL HOTLINE',None,None,16173,55061,None,None,'Talklines/Warmlines',16173,None,None,None,None,'IMPACT'
30270,30270,1355248,None,19499,None,None,413247,'RP-1500.1400-250',None,'BOYS TOWN NATIONAL HOTLINE','BOYS TOWN NATIONAL HOTLINE',None,'HOTLINE - BOYS TOWN NATIONAL HOTLINE',2038078,None,None,28397,None,None,413132,'RF-8380',None,'IMPACT - 211','IMPACT',None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',2038080,None
30270,30270,1355247,None,None,None,19247,11237,None,61031,None,None,413191,None,'RP-1400.2500','General Counseling Services',None,11237,'MENTAL HEALTH AMERICA OF WISCONSIN',None,'MENTAL HEALTH AMERICA OF WISCONSIN',None,None,None,'WELLNESS CLINIC',None,2038077,'MENTAL HEALTH AMERICA OF WISCONSIN',None
20298,20298,1355246,None,None,None,34924,21879,None,58921,None,None,411713,None,'PH-6500.0500-050','Adult Protective Intervention/Investigation',None,21879,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF WAUKESHA COUNTY',None,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF WAUKESHA COUNTY',None,None,None,'ADULT PROTECTIVE SERVICES',None,2038076,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF WAUKESHA COUNTY',None
2670,2670,1355218,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2038034,'GREAT RIVERS 2-1-1',None
27785,27785,1355217,None,None,16173,65177,None,None,'Housing Related Coordinated Entry',16173,None,None,None,None,'IMPACT',None,None,16173,55081,None,None,'Housing Related Coordinated Entry',16173,None,None,None,None,'IMPACT'
27785,27785,1355217,None,37819,None,None,121,'BH-0500.3200',None,"""IMPACT - ST BEN'S""",'IMPACT',None,'COORDINATED ENTRY ASSESSMENT IN-REACH CENTERS',2038044,None,None,28397,None,None,121,'BH-0500.3200',None,'IMPACT - 211','IMPACT',None,'211 COORDINATED ENTRY TEAM',2038045,<NESTED LIST>
2749,2749,1355186,None,None,None,11647,6090,None,26606,None,None,413251,None,'RP-1500.1400-500','Mental Health Crisis Lines',None,6090,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT - INTEGRATED SUPPORT AND RECOVERY SERVICES',None,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT',None,None,None,'CRISIS INTERVENTION',None,2037968,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT',None
2679,2679,1355141,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2037894,'GREAT RIVERS 2-1-1',None
21138,21138,1355065,None,None,None,28505,16233,None,50074,None,None,408016,None,'BM-3000.2000-130','Beds',None,16233,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,None,None,'CLOTHING/HOUSEHOLD GOODS',None,2037758,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None
25220,25220,1354966,None,None,None,27055,15476,None,63041,None,None,408265,None,'BV-8900.9300-950','Water Service Payment Assistance',None,15476,'COMMUNITY ADVOCATES - JAMES LOVELL ST',None,'COMMUNITY ADVOCATES',None,None,None,'EMERGENCY RENT ASSISTANCE PROGRAM - ERAP (WERA)',None,2037549,'COMMUNITY ADVOCATES',None
26768,26768,1354932,None,None,None,28397,16173,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,2037464,'IMPACT',None
37074,37074,1354916,None,None,16179,49771,None,None,'General Dentistry',16179,None,None,None,None,'MILWAUKEE HEALTH SERVICES',None,None,11315,22426,None,None,'General Dentistry',11315,None,None,None,None,'MARQUETTE UNIVERSITY DENTAL CLINIC'
37074,37074,1354916,None,28432,None,None,411003,'LV-1600.2400',None,'MILWAUKEE HEALTH SERVICES - ISAAC COGGS HERITAGE HEALTH CENTER','MILWAUKEE HEALTH SERVICES',None,'DENTAL CARE - ISAAC COGGS HEALTH CENTER',2037438,None,None,19397,None,None,411003,'LV-1600.2400',None,'MARQUETTE UNIVERSITY DENTAL CLINIC','MARQUETTE UNIVERSITY DENTAL CLINIC',None,'COMMUNITY CARE CLINIC',2037439,None
2693,2693,1354762,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2037136,'GREAT RIVERS 2-1-1',None
33829,33829,1354725,None,None,16300,50252,None,None,'Electric Service Payment Assistance',16300,None,None,None,None,'SALVATION ARMY OF WAUKESHA',None,None,16296,50240,None,None,'Electric Service Payment Assistance',16296,None,None,None,None,'ST VINCENT DE PAUL SOCIETY OF WAUKESHA COUNTY'
33829,33829,1354725,None,28617,None,None,408258,'BV-8900.9300-180',None,'SALVATION ARMY OF WAUKESHA','SALVATION ARMY OF WAUKESHA',None,'EMERGENCY FINANCIAL ASSISTANCE',2037060,None,None,28609,None,None,408258,'BV-8900.9300-180',None,'ST VINCENT DE PAUL SOCIETY OF WAUKESHA COUNTY - WAUKESHA','ST VINCENT DE PAUL SOCIETY OF WAUKESHA COUNTY',None,'NEEDY FAMILY FUND',2037061,None
33654,33654,1354518,None,28600,47734,408438,'Housing Complaints','MILWAUKEE DEPARTMENT OF NEIGHBORHOOD SERVICES - ZEIDLER MUNICIPAL BUILDING',None,'TENANT COMPLAINTS','MILWAUKEE DEPARTMENT OF NEIGHBORHOOD SERVICES',None,15987,None,None,None,None,None,None,None,None,None,None,'FT-4500.1800',23570,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,2036605
33654,33654,1354518,None,15677,None,None,None,None,None,None,None,None,None,None,'FT-4500.1800',15987,'LEGAL AID SOCIETY OF MILWAUKEE',None,2036604,None,37477,64439,409482,'Eviction Prevention Legal Assistance','MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,'RENTAL HOUSING SERVICES','MILWAUKEE RENTAL HOUSING RESOURCE CENTER'
33654,33654,1354518,None,None,None,'DD-1500.4650',15677,'MILWAUKEE DEPARTMENT OF NEIGHBORHOOD SERVICES',None,2036603,None,28159,59537,409482,'Eviction Prevention Legal Assistance','LEGAL AID SOCIETY OF MILWAUKEE',None,'LANDLORD/TENANT LAW','LEGAL AID SOCIETY OF MILWAUKEE',None,23570,None,None,None,None,None,None,None
37629,37629,1354500,None,None,None,28397,16173,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,2036572,'IMPACT',None
2890,2890,1354488,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2036554,'GREAT RIVERS 2-1-1',None
2680,2680,1354451,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2036489,'GREAT RIVERS 2-1-1',None
2693,2693,1354444,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2036480,'GREAT RIVERS 2-1-1',None
2679,2679,1354415,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2036426,'GREAT RIVERS 2-1-1',None
27820,27820,1354397,None,None,None,37371,17379,None,64189,None,None,414358,None,'TH-2900.1800-700','Red Cross Disaster Service Centers',None,17379,'AMERICAN RED CROSS SOUTHEAST CHAPTER',None,'AMERICAN RED CROSS',None,None,None,'DISASTER SERVICES',None,2036390,'AMERICAN RED CROSS',None
2702,2702,1354346,None,6102,None,'Senior Centers',None,None,'CITY OF ONALASKA PARKS AND RECREATION DEPARTMENT',None,23630,None,4217,None,None,None,23514,None,'Peer Support Services',None,None,'LA CROSSE LIGHTHOUSE,None,25828,None,5810,None,None
2702,2702,1354346,None,None,413708,None,'CITY OF ONALASKA PARKS AND RECREATION DEPARTMENT','ONALASKA COMMUNITY CENTER',None,9926,None,'PS-8000.6000','CAUSEWAY CAREGIVERS',None,2036300,None,None,329,None,'LA CROSSE LIGHTHOUSE,'PEER RUN RESPITE',None,11520,None,'RM-6500.5000','INDEPENDENT LIVING RESOURCES - LA CROSSE - RAVE RECOVERY AVENUE',None,2036323
2702,2702,1354346,None,26812,None,6102,None,None,None,4217,None,'Older Adult Social Clubs',None,None,'CAUSEWAY CAREGIVERS',None,64160,None,23514,None,None,None,5810,None,'Mental Health Drop In Centers',None,None,'INDEPENDENT LIVING RESOURCES - LA CROSSE'
2702,2702,1354346,15274,None,'TC-5500.8000','CITY OF ONALASKA PARKS AND RECREATION DEPARTMENT - ONALASKA COMMUNITY CENTER',None,2036299,None,None,412667,None,'CAUSEWAY CAREGIVERS','ARTS BUDDY',None,37355,None,'RR-6510','LA CROSSE LIGHTHOUSE,None,2036322,None,None,413183,None,'INDEPENDENT LIVING RESOURCES - LA CROSSE','RAVE RECOVERY AVENUE',None
39809,39809,1354330,None,27745,48224,407978,'Low Income/Subsidized Private Rental Housing','HOUSING AUTHORITY OF THE CITY OF MILWAUKEE - HOUSING CHOICE VOUCHER PROGRAM','BH-7000.4600-450 * YB-8000','ELDERLY/DISABLED LOW INCOME HOUSING - MULTIPLE LOCATIONS','HOUSING AUTHORITY OF THE CITY OF MILWAUKEE',None,16016,None,None,None,27091,'Low Income/Subsidized Private Rental Housing * Older Adults',None,None,None,None,None,'BH-7000.4600-450',1904,'UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)',None,2036275
39809,39809,1354330,None,15823,None,None,None,27091,'Low Income/Subsidized Private Rental Housing * Older Adults',None,None,None,None,None,'BH-7000.4600-450',16016,'LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN',None,2036274,None,12634,19559,407978,'Low Income/Subsidized Private Rental Housing','UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD) - HUD OFFICE - WISCONSIN',None,'SUBSIDIZED HOUSING INFORMATION - WISCONSIN','UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)'
39809,39809,1354330,None,None,None,'BH-7000.4600-450',15823,'HOUSING AUTHORITY OF THE CITY OF MILWAUKEE',None,2036273,None,28193,49262,407978,'Low Income/Subsidized Private Rental Housing','LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN (LSS) - WASHINGTON ST','BH-7000.4600-450 * YB-8000','SENIOR RENTAL HOUSING - MULTIPLE LOCATIONS','LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN',None,1904,None,None,None,None,None,None,None
2679,2679,1354314,None,None,None,7750,73,None,56217,None,None,413256,None,'RP-1500.1500','Crisis Residential Treatment',None,73,'CARE HOUSE',None,'TELLURIAN INC',None,None,None,'TELLURIAN - LA CROSSE',None,2036243,'TELLURIAN INC',None
37323,37323,1354308,None,None,None,27615,15735,None,47881,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,15735,'WARMLINE,None,'WARMLINE,None,None,None,'WARMLINE,None,2036233,'WARMLINE,None
35778,35778,1354235,None,None,None,28505,16233,None,50074,None,None,408016,None,'BM-3000.2000-130','Beds',None,16233,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,None,None,'CLOTHING/HOUSEHOLD GOODS',None,2036057,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None
38100,38100,1354211,None,None,None,28435,16181,None,49818,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION - JOY HOUSE',29157,'MILWAUKEE RESCUE MISSION','BH-1800.8500-150 * YK-2000','Community Shelters * Families',None,'JOY HOUSE',None,2035992,'MILWAUKEE RESCUE MISSION',None
42813,42813,1354188,None,None,None,28400,16174,None,61692,None,None,408258,None,'BV-8900.9300-180','Electric Service Payment Assistance',None,16174,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER',None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None,None,None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',None,2035938,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None
37641,37641,1354171,None,None,None,28435,16181,None,49818,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION - JOY HOUSE',29157,'MILWAUKEE RESCUE MISSION','BH-1800.8500-150 * YK-2000','Community Shelters * Families',None,'JOY HOUSE',None,2035915,'MILWAUKEE RESCUE MISSION',None
37641,37641,1354148,None,None,16181,'JOY HOUSE',None,407956,None,2035865,16992,'BH-3900.3100',None,None,19762,None,None,None,None,'UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD) - HUD OFFICE - WISCONSIN',None,37477,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER','MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,'Homelessness Prevention Programs',None
37641,37641,1354148,None,None,'MILWAUKEE RESCUE MISSION - JOY HOUSE',None,34736,None,'SMILE INC.','SMILE INC.',None,'Housing Search Assistance',None,None,None,2279,'HOUSING SEARCH ASSISTANCE - WIHOUSINGSEARCH.ORG',None,407978,None,2035868,23570,'BH-3800.7000',None,None,64439,None,None
37641,37641,1354148,None,407882,None,2035864,21756,'BH-3900.3100',None,None,52339,None,None,None,None,'SOCIALSERVE.COM',None,12634,None,'UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)','UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)',None,'Rent Payment Assistance',None,None,None,23570,'RENTAL HOUSING SERVICES'
37641,37641,1354148,28435,None,'MILWAUKEE RESCUE MISSION','MILWAUKEE RESCUE MISSION',None,'Housing Search Assistance',None,None,None,16992,'HOUSING SERVICES',None,407956,None,2035867,1904,'BH-7000.4600-450',None,None,64439,None,None,None,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None
37641,37641,1354148,16181,'BH-1800.8500-150',None,None,63640,None,None,None,None,'WISCONSIN AFFORDABLE HOUSING SEARCH ENGINES',None,12770,None,'SOCIALSERVE.COM','SOCIALSERVE.COM',None,'Low Income/Subsidized Private Rental Housing',None,None,None,23570,'RENTAL HOUSING SERVICES',None,3,None,2035870
37641,37641,1354148,None,'Community Shelters',None,None,None,21756,'COMMUNITY CASE MANAGEMENT PROGRAM',None,407956,None,2035866,2279,'BH-3900.3100',None,None,19559,None,None,None,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,37477,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER','MILWAUKEE RENTAL HOUSING RESOURCE CENTER'
37641,37641,1354148,49818,None,None,None,None,'SMILE INC.',None,30883,None,'WISCONSIN AFFORDABLE HOUSING SEARCH ENGINES','WISCONSIN AFFORDABLE HOUSING SEARCH ENGINES',None,'Housing Search Assistance',None,None,None,1904,'SUBSIDIZED HOUSING INFORMATION - WISCONSIN',None,407943,None,2035869,23570,'BH-0500.3140',None,None
22175,22175,1354063,None,None,None,28434,16181,None,49843,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION',None,'MILWAUKEE RESCUE MISSION',None,None,None,'SAFE HARBOR',None,2035699,'MILWAUKEE RESCUE MISSION',<NESTED LIST>
26787,26787,1354061,None,None,18352,'HUMBLE BEGINNINGS - RESPITE CARE',None,407870,None,2035693,1740,'BH-1800.1500-100',None,None,49818,None,None,None,None,'WIC PROGRAM - MILWAUKEE COUNTY - WEST ALLIS HEALTH DEPARTMENT',None,27159,None,'WIC PROGRAM - MILWAUKEE COUNTY','WIC PROGRAM - MILWAUKEE COUNTY',None,'Housing Related Coordinated Entry',None
26787,26787,1354061,None,None,'FRESH START LEARNING',None,28626,None,"""WOMEN'S CENTER","""WOMEN'S CENTER",None,'Domestic Violence Shelters',None,None,None,16181,'JOY HOUSE',None,411280,None,2035696,15515,'NL-6000.9500-950',None,None,65177,None,None
26787,26787,1354061,None,407870,None,2035692,16307,'BH-1800.1500-100',None,None,4817,None,None,None,None,'MILWAUKEE RESCUE MISSION - JOY HOUSE',None,27155,None,'WIC PROGRAM - MILWAUKEE COUNTY','WIC PROGRAM - MILWAUKEE COUNTY',None,'WIC Applications/Certification',None,None,None,16173,'COORDINATED ENTRY ASSESSMENT IN-REACH CENTERS'
26787,26787,1354061,33111,None,'FRESH START LEARNING','FRESH START LEARNING',None,'Domestic Violence Shelters',None,None,None,1740,'DOMESTIC ABUSE SERVICES',None,407882,29363,2035695,15515,'NL-6000.9500-950',None,None,47023,None,None,None,None,"""IMPACT - ST BEN'S""",None
26787,26787,1354061,18352,'BH-1800.1500-100',None,None,50293,None,None,None,None,'HELP OF DOOR COUNTY,None,28435,None,'MILWAUKEE RESCUE MISSION','MILWAUKEE RESCUE MISSION',None,'WIC Applications/Certification',None,None,None,15515,'WIC PROGRAM - SEEDS OF HEALTH',None,121,None,2035698
26787,26787,1354061,None,'Domestic Violence Shelters',None,None,None,16307,'DOMESTIC VIOLENCE,None,407870,None,2035694,16181,'BH-1800.8500-150','BH-1800.8500-150 * YK-8200.8100',None,46995,None,None,None,None,'WIC PROGRAM - MILWAUKEE COUNTY - SEEDS OF HEALTH',None,37819,None,'IMPACT','IMPACT'
26787,26787,1354061,58804,None,None,None,None,"""WOMEN'S CENTER",None,1546,None,'HELP OF DOOR COUNTY,'HELP OF DOOR COUNTY,None,'Community Shelters','Community Shelters * Single Women',None,None,15515,'WIC PROGRAM - WEST ALLIS HEALTH DEPARTMENT',None,411280,None,2035697,16173,'BH-0500.3200',None,None
26129,26129,1353974,None,None,15432,46349,None,None,'Rent Payment Assistance',15432,None,None,None,None,'MAXIMUS',None,None,16174,61692,None,None,'Gas Service Payment Assistance',16174,None,None,None,None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES'
26129,26129,1353974,None,26909,None,None,407943,'BH-3800.7000',None,'MAXIMUS - CENTURY CITY TOWER','MAXIMUS',None,'EMERGENCY ASSISTANCE (EA) GRANT',2035545,None,None,28400,None,None,408259,'BV-8900.9300-250',None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER','MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',2035546,None
36421,36421,1353970,None,26934,46423,407978,'Low Income/Subsidized Private Rental Housing','METROPOLITAN ASSOCIATES',None,'RENTAL HOUSING','METROPOLITAN ASSOCIATES',None,15804,None,None,None,None,None,None,<NESTED LIST>,None,None,None,'BH-7000.4600-450',15698,'ZZZ - LINDSAY COMMONS',None,2035532
36421,36421,1353970,None,15440,None,None,None,None,None,None,None,None,None,None,'BH-7000.4600-450',15804,'RETIREMENT HOUSING FOUNDATION',None,2035531,None,27555,47776,407978,'Low Income/Subsidized Private Rental Housing','ZZZ - LINDSAY COMMONS',None,'ZZZ - HOUSING SERVICES','ZZZ - LINDSAY COMMONS'
36421,36421,1353970,None,None,None,'BH-7000.4600-450',15440,'METROPOLITAN ASSOCIATES',None,2035530,None,27711,48077,407978,'Low Income/Subsidized Private Rental Housing','RETIREMENT HOUSING FOUNDATION - RICHARDSON MANOR',None,'RENTAL HOUSING','RETIREMENT HOUSING FOUNDATION',None,15698,None,None,None,None,None,None,<NESTED LIST>
34723,34723,1353949,None,None,None,37820,16173,None,65177,None,None,121,None,'BH-0500.3200','Housing Related Coordinated Entry',None,16173,'IMPACT - REPAIRERS OF THE BREACH',None,'IMPACT',None,None,None,'COORDINATED ENTRY ASSESSMENT IN-REACH CENTERS',None,2035502,'IMPACT',None
2693,2693,1353921,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2035453,'GREAT RIVERS 2-1-1',None
27183,27183,1353779,None,None,None,27715,15807,None,48083,None,None,411614,None,'PH-3300.2750-250','General Minor Home Repair Programs',None,15807,'REVITALIZE MILWAUKEE',None,'REVITALIZE MILWAUKEE',None,None,None,'ESSENTIAL AND EMERGENCY REPAIRS',None,2035199,'REVITALIZE MILWAUKEE',None
2693,2693,1353716,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2035066,'GREAT RIVERS 2-1-1',None
2679,2679,1353711,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2035058,'GREAT RIVERS 2-1-1',None
2680,2680,1353700,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,2052672,'GREAT RIVERS 2-1-1',None
26507,26507,1353694,None,None,None,28397,16173,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,2035025,'IMPACT',None
38100,38100,1353686,None,None,None,28929,15476,None,46805,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,15476,"""COMMUNITY ADVOCATES - MILWAUKEE WOMEN'S CENTER""",None,'COMMUNITY ADVOCATES',None,None,None,'FAMILY SUPPORT CENTER EMERGENCY SHELTER',None,2035011,'COMMUNITY ADVOCATES',None
26357,26357,1353674,None,None,None,27086,15492,None,46833,None,None,409105,None,'FL-6500','Municipal Police',None,15492,'MILWAUKEE POLICE DEPARTMENT - DISTRICT 5',None,'MILWAUKEE POLICE DEPARTMENT',None,None,None,'POLICE DEPARTMENT - DISTRICT 5',None,2034997,'MILWAUKEE POLICE DEPARTMENT',None
